Sucursal,Cajero,ID_Transaccion,Transaccion,Tiempo_Servicio_seg,Satisfaccion,Monto
62,4820,3,Deposito,62,Bueno,2363.54
62,4820,3,Deposito,45,Muy Malo,2256.06
62,4820,3,Deposito,62,Muy Malo,1652.8
62,4820,3,Deposito,77,Regular,2348.4
62,4820,3,Deposito,37,Bueno,1645.85
62,4820,3,Deposito,62,Malo,2828.23
62,4820,3,Deposito,115,Muy Malo,2610.81
62,4820,3,Deposito,29,Muy Bueno,460.96
62,4820,3,Deposito,27,Muy Malo,941.51
62,4820,3,Deposito,109,Bueno,2131.05
62,4820,3,Deposito,114,Regular,840.95
62,4820,3,Deposito,94,Muy Bueno,1256.31
62,4820,3,Deposito,71,Regular,2216.48
62,4820,3,Deposito,41,Muy Bueno,891.07
62,4820,3,Deposito,71,Muy Malo,2406.91
62,4820,3,Deposito,78,Muy Bueno,1766.37
62,4820,3,Deposito,91,Regular,1845.61
62,4820,3,Deposito,170,Malo,3286.51
62,4820,3,Deposito,66,Bueno,1949.55
62,4820,3,Deposito,73,Malo,2575.78
62,4820,3,Deposito,129,Muy Bueno,1146.53
62,4820,3,Deposito,57,Malo,1605.91
62,4820,3,Deposito,66,Muy Malo,937.24
62,4820,3,Deposito,28,Bueno,444.83
62,4820,3,Deposito,44,Muy Bueno,1916.84
62,4820,3,Deposito,33,Muy Malo,274.23
62,4820,3,Deposito,51,Malo,1199.29
62,4820,3,Deposito,100,Muy Malo,2646.66
62,4820,3,Deposito,47,Malo,1048.45
62,4820,3,Deposito,107,Muy Bueno,2105.01
62,4820,3,Deposito,116,Muy Malo,1536.96
62,4820,3,Deposito,78,Regular,1854.18
62,4820,3,Deposito,107,Muy Malo,1507.88
62,4820,3,Deposito,34,Regular,853.22
62,4820,3,Deposito,22,Malo,1249.61
62,4820,3,Deposito,51,Malo,1357.88
62,4820,3,Deposito,52,Muy Malo,465.74
62,4820,3,Deposito,37,Regular,2147.47
62,4820,3,Deposito,28,Bueno,1159.93
62,4820,3,Deposito,75,Muy Malo,2362.68
62,4820,3,Deposito,124,Bueno,1316.48
62,4820,3,Deposito,114,Muy Bueno,1657.9
62,4820,3,Deposito,65,Regular,2335.27
62,4820,3,Deposito,135,Malo,2897.66
62,4820,3,Deposito,102,Muy Bueno,1575.64
62,4820,3,Deposito,109,Regular,2811.12
62,4820,3,Deposito,98,Muy Bueno,1594.02
62,4820,3,Deposito,75,Regular,1193.09
62,4820,3,Deposito,27,Regular,1963.09
62,4820,3,Deposito,52,Malo,1763.92
62,4820,3,Deposito,21,Malo,1478.84
62,4820,3,Deposito,35,Regular,1609.37
62,4820,3,Deposito,102,Muy Malo,2356.87
62,4820,3,Deposito,91,Regular,933.47
62,4820,3,Deposito,119,Regular,2288.25
62,4820,3,Deposito,119,Regular,1469.45
62,4820,3,Deposito,141,Regular,2052.71
62,4820,3,Deposito,26,Muy Bueno,1125.84
62,4820,3,Deposito,26,Muy Malo,904.5
62,4820,3,Deposito,108,Muy Malo,1287
62,4820,3,Deposito,23,Regular,1766.51
62,4820,3,Deposito,23,Muy Malo,619.57
62,4820,3,Deposito,90,Bueno,1178.76
62,4820,3,Deposito,37,Regular,1370.11
62,4820,3,Deposito,28,Regular,1329.44
62,4820,3,Deposito,36,Regular,1315.3
62,4820,3,Deposito,48,Muy Bueno,2111.12
62,4820,3,Deposito,61,Muy Malo,2417.85
62,4820,3,Deposito,24,Malo,1313.44
62,4820,3,Deposito,42,Muy Bueno,2152.6
62,4820,3,Deposito,53,Bueno,215.68
62,4820,3,Deposito,101,Regular,1952.63
62,4820,3,Deposito,63,Muy Malo,1865.62
62,4820,3,Deposito,25,Regular,1715.99
62,4820,3,Deposito,50,Bueno,1693.25
62,4820,3,Deposito,29,Bueno,1642.2
62,4820,3,Deposito,64,Regular,1179.8
62,4820,3,Deposito,48,Muy Bueno,610.96
62,4820,3,Deposito,78,Malo,1263.64
62,4820,3,Deposito,55,Malo,2278.05
62,4820,3,Deposito,67,Bueno,2357.54
62,4820,3,Deposito,49,Muy Malo,1045.35
62,4820,3,Deposito,77,Muy Bueno,1166.93
62,4820,3,Deposito,32,Regular,388.4
62,4820,3,Deposito,62,Bueno,1506.44
62,4820,3,Deposito,54,Muy Malo,567.97
62,4820,3,Deposito,72,Regular,2209.07
62,4820,3,Deposito,62,Bueno,1417.79
62,4820,3,Deposito,44,Regular,891.12
62,4820,3,Deposito,57,Regular,1071.82
62,4820,3,Deposito,51,Bueno,2023.7
62,4820,3,Deposito,92,Muy Malo,881.41
62,4820,3,Deposito,75,Malo,2414.69
62,4820,3,Deposito,101,Muy Malo,2991.89
62,4820,3,Deposito,97,Bueno,2141.89
62,4820,3,Deposito,66,Malo,2288.43
62,4820,3,Deposito,71,Muy Malo,2348.2
62,4820,3,Deposito,129,Regular,2809.47
62,4820,3,Deposito,49,Bueno,2470.54
62,4820,3,Deposito,48,Muy Malo,1553.38
62,4820,3,Deposito,54,Malo,2686.02
62,4820,3,Deposito,52,Bueno,630.32
62,4820,3,Deposito,29,Regular,545.95
62,4820,3,Deposito,24,Muy Bueno,1821.3
62,4820,3,Deposito,61,Muy Malo,1405.08
62,4820,3,Deposito,50,Muy Bueno,1626.48
62,4820,3,Deposito,95,Muy Bueno,3074.43
62,4820,3,Deposito,86,Malo,2405.9
62,4820,3,Deposito,42,Muy Bueno,391.06
62,4820,3,Deposito,43,Muy Malo,1456.79
62,4820,3,Deposito,56,Muy Bueno,2575.78
62,4820,3,Deposito,78,Malo,575.91
62,4820,3,Deposito,28,Bueno,1007.59
62,4820,3,Deposito,147,Malo,2858.67
62,4820,3,Deposito,57,Malo,296.8
62,4820,3,Deposito,53,Muy Malo,2451.94
62,4820,3,Deposito,23,Bueno,2151.04
62,4820,3,Deposito,54,Bueno,2193.44
62,4820,3,Deposito,26,Regular,648.79
62,4820,3,Deposito,72,Malo,2098.86
62,4820,3,Deposito,29,Malo,847.57
62,4820,3,Deposito,97,Bueno,1393.55
62,4820,3,Deposito,83,Bueno,2411.27
62,4820,3,Deposito,66,Regular,2011.05
62,4820,3,Deposito,118,Malo,2629.33
62,4820,3,Deposito,84,Bueno,2322.72
62,4820,3,Deposito,33,Muy Malo,960.31
62,4820,3,Deposito,32,Malo,2000.93
62,4820,3,Deposito,42,Muy Bueno,892.62
62,4820,3,Deposito,122,Regular,2272.03
62,4820,3,Deposito,77,Malo,2007.37
62,4820,3,Deposito,103,Muy Bueno,1576.96
62,4820,3,Deposito,117,Bueno,1858.47
62,4820,3,Deposito,43,Malo,965.17
62,4820,3,Deposito,87,Malo,1798.87
62,4820,3,Deposito,26,Regular,272.67
62,4820,3,Deposito,59,Muy Bueno,1107.56
62,4820,3,Deposito,83,Regular,1876.95
62,4820,3,Deposito,28,Muy Malo,1607.94
62,4820,3,Deposito,111,Regular,2458.83
62,4820,3,Deposito,52,Malo,1787.79
62,4820,3,Deposito,81,Muy Malo,1850.43
62,4820,3,Deposito,20,Muy Malo,2067.42
62,4820,3,Deposito,35,Muy Bueno,902.44
62,4820,3,Deposito,134,Bueno,1874.68
62,4820,3,Deposito,62,Bueno,1157.18
62,4820,3,Deposito,79,Regular,2952.45
62,4820,3,Deposito,35,Malo,620.37
62,4820,3,Deposito,94,Bueno,930.63
62,4820,3,Deposito,46,Regular,2052.51
62,4820,3,Deposito,84,Bueno,1716.68
62,4820,3,Deposito,46,Malo,1311.43
62,4820,3,Deposito,38,Muy Bueno,443.56
62,4820,3,Deposito,77,Muy Malo,1458.24
62,4820,3,Deposito,111,Bueno,912.36
62,4820,3,Deposito,42,Muy Malo,2049.94
62,4820,3,Deposito,88,Muy Bueno,2172.98
62,4820,3,Deposito,110,Malo,2358.21
62,4820,3,Deposito,124,Muy Malo,2567.44
62,4820,3,Deposito,85,Bueno,2723.63
62,4820,3,Deposito,65,Muy Bueno,2539.08
62,4820,3,Deposito,98,Bueno,1209.06
62,4820,3,Deposito,63,Bueno,2039.3
62,4820,3,Deposito,25,Bueno,2141.44
62,4820,3,Deposito,51,Bueno,2171.63
62,4820,3,Deposito,87,Bueno,2332.8
62,4820,3,Deposito,51,Bueno,2041.29
62,4820,3,Deposito,21,Muy Malo,1451.41
62,4820,3,Deposito,54,Malo,1836.91
62,4820,3,Deposito,123,Bueno,2360.95
62,4820,3,Deposito,125,Malo,2591.8
62,4820,3,Deposito,44,Muy Bueno,736.61
62,4820,3,Deposito,57,Muy Malo,2194.71
62,4820,3,Deposito,93,Regular,1678.79
62,4820,3,Deposito,37,Malo,1134.97
62,4820,3,Deposito,113,Muy Bueno,2298.96
62,4820,3,Deposito,46,Regular,1886.11
62,4820,3,Deposito,64,Bueno,2485.6
62,4820,3,Deposito,63,Muy Bueno,2825.58
62,4820,3,Deposito,87,Muy Malo,1967.34
62,4820,3,Deposito,55,Malo,2152.96
62,4820,3,Deposito,61,Malo,2423.37
62,4820,3,Deposito,55,Malo,1143.5
62,4820,3,Deposito,57,Bueno,1143.76
62,4820,3,Deposito,20,Regular,2114.64
62,4820,3,Deposito,41,Malo,1659.5
62,4820,3,Deposito,115,Regular,1183.33
62,4820,3,Deposito,28,Malo,378.2
62,4820,3,Deposito,106,Bueno,3390.48
62,4820,3,Deposito,66,Bueno,568.61
62,4820,3,Deposito,54,Muy Malo,2517.36
62,4820,3,Deposito,29,Malo,1043.09
62,4820,3,Deposito,23,Malo,2099.87
62,4820,3,Deposito,34,Bueno,452.7
62,4820,3,Deposito,34,Muy Malo,1445.05
62,4820,3,Deposito,52,Bueno,2115.89
62,4820,3,Deposito,76,Muy Malo,2865
62,4820,3,Deposito,42,Muy Malo,1571.41
62,4820,3,Deposito,67,Bueno,1228.06
62,4820,3,Deposito,69,Bueno,2441.75
62,4820,3,Deposito,109,Muy Malo,1741.39
62,4820,3,Deposito,50,Malo,1898.33
62,4820,3,Deposito,65,Bueno,1613.75
62,4820,3,Deposito,69,Malo,2253.19
62,4820,3,Deposito,32,Malo,896.01
62,4820,3,Deposito,52,Regular,2091.58
62,4820,3,Deposito,113,Bueno,1703.04
62,4820,3,Deposito,88,Muy Malo,1123.03
62,4820,3,Deposito,70,Bueno,2090.08
62,4820,3,Deposito,53,Muy Bueno,795.66
62,4820,3,Deposito,23,Malo,2042.78
62,4820,3,Deposito,34,Malo,1393.03
62,4820,3,Deposito,80,Malo,1974.5
62,4820,3,Deposito,64,Malo,2231.54
62,4820,3,Deposito,33,Muy Malo,1135.06
62,4820,3,Deposito,78,Malo,2416.83
62,4820,3,Deposito,52,Bueno,2207.32
62,4820,3,Deposito,59,Regular,1026.44
62,4820,3,Deposito,33,Malo,1381.74
62,4820,3,Deposito,57,Muy Malo,2265.08
62,4820,3,Deposito,107,Muy Bueno,1294.42
62,4820,3,Deposito,134,Malo,2029.58
62,4820,3,Deposito,30,Muy Malo,2391.73
62,4820,3,Deposito,30,Muy Bueno,2274.74
62,4820,3,Deposito,28,Bueno,1696.38
62,4820,3,Deposito,72,Regular,1940.33
62,4820,3,Deposito,20,Muy Malo,536.07
62,4820,3,Deposito,54,Muy Malo,1665.45
62,4820,3,Deposito,59,Malo,1511.17
62,4820,3,Deposito,89,Malo,2219.73
62,4820,3,Deposito,101,Regular,1344.61
62,4820,3,Deposito,56,Bueno,1602.49
62,4820,3,Deposito,45,Muy Malo,1023.81
62,4820,3,Deposito,114,Muy Malo,1476.34
62,4820,3,Deposito,91,Malo,2144.08
62,4820,3,Deposito,32,Regular,382.61
62,4820,3,Deposito,100,Malo,1973.65
62,4820,3,Deposito,75,Regular,1347.17
62,4820,3,Deposito,80,Malo,672.31
62,4820,3,Deposito,23,Malo,1690.33
62,4820,3,Deposito,87,Muy Bueno,2495.08
62,4820,3,Deposito,56,Muy Bueno,2175.01
62,4820,3,Deposito,27,Malo,762.5
62,4820,3,Deposito,43,Muy Malo,1480.75
62,4820,3,Deposito,131,Regular,2282.55
62,4820,3,Deposito,23,Bueno,1177.43
62,4820,3,Deposito,113,Malo,1165.19
62,4820,3,Deposito,41,Regular,755.48
62,4820,3,Deposito,24,Malo,1538.72
62,4820,3,Deposito,46,Muy Malo,2123.55
62,4820,3,Deposito,64,Muy Malo,1792.2
62,4820,3,Deposito,31,Bueno,1271.74
62,4820,3,Deposito,43,Malo,1441.85
62,4820,3,Deposito,83,Bueno,2496.53
62,4820,3,Deposito,46,Malo,2119
62,4820,3,Deposito,81,Bueno,2075.38
62,4820,3,Deposito,75,Muy Bueno,1554.14
62,4820,3,Deposito,61,Muy Bueno,2080.7
62,4820,3,Deposito,38,Muy Bueno,2207.3
62,4820,3,Deposito,32,Malo,1266.89
62,4820,3,Deposito,111,Regular,1727.57
62,4820,3,Deposito,39,Bueno,1886.92
62,4820,3,Deposito,101,Regular,620.07
62,4820,3,Deposito,40,Malo,709.97
62,4820,3,Deposito,41,Bueno,297.29
62,4820,3,Deposito,74,Bueno,1138.72
62,4820,3,Deposito,106,Bueno,2032.81
62,4820,3,Deposito,47,Malo,623.12
62,4820,3,Deposito,90,Malo,1657.66
62,4820,3,Deposito,36,Regular,307
62,4820,3,Deposito,71,Bueno,2198.1
62,4820,3,Deposito,56,Muy Malo,2048.11
62,4820,3,Deposito,99,Regular,1936.37
62,4820,3,Deposito,81,Regular,1550.63
62,4820,3,Deposito,22,Bueno,309.78
62,4820,3,Deposito,45,Muy Malo,800.39
62,4820,3,Deposito,34,Malo,1397.63
62,4820,3,Deposito,101,Malo,3158.07
62,4820,3,Deposito,45,Bueno,470.51
62,4820,3,Deposito,46,Malo,1104.13
62,4820,3,Deposito,40,Bueno,1718.7
62,4820,3,Deposito,92,Muy Bueno,2535.83
62,4820,3,Deposito,162,Muy Malo,2430.56
62,4820,3,Deposito,25,Malo,2079.55
62,4820,3,Deposito,85,Regular,1183.13
62,4820,3,Deposito,86,Muy Malo,2218.47
62,4820,3,Deposito,102,Muy Bueno,2329.7
62,4820,3,Deposito,74,Bueno,2221.33
62,4820,3,Deposito,30,Regular,1206.45
62,4820,3,Deposito,115,Muy Malo,2445.48
62,4820,3,Deposito,111,Malo,2246.35
62,4820,3,Deposito,100,Malo,2657.96
62,4820,3,Deposito,48,Malo,1815.24
62,4820,3,Deposito,36,Muy Malo,1674.28
62,4820,3,Deposito,26,Muy Malo,1698.53
62,4820,3,Deposito,55,Bueno,2400.09
62,4820,3,Deposito,96,Muy Bueno,1562.33
62,4820,3,Deposito,46,Bueno,2076.96
62,4820,3,Deposito,65,Malo,1636.95
62,4820,3,Deposito,109,Malo,2579.4
62,4820,3,Deposito,60,Muy Bueno,2206.87
62,4820,3,Deposito,82,Muy Bueno,1784.16
62,4820,3,Deposito,107,Malo,2364.95
62,4820,3,Deposito,25,Regular,825.9
62,4820,3,Deposito,24,Regular,949.8
62,4820,3,Deposito,113,Bueno,2319.51
62,4820,3,Deposito,100,Malo,1895.65
62,4820,3,Deposito,43,Muy Malo,654.71
62,4820,3,Deposito,83,Muy Malo,2056.21
62,4820,3,Deposito,51,Muy Malo,2087.56
62,4820,3,Deposito,63,Regular,2071.61
62,4820,3,Deposito,54,Bueno,1148.61
62,4820,3,Deposito,139,Muy Malo,2856.88
62,4820,3,Deposito,47,Muy Bueno,1720.13
62,4820,3,Deposito,48,Muy Malo,1370.66
62,4820,3,Deposito,66,Regular,2796.6
62,4820,3,Deposito,47,Muy Bueno,1091.68
62,4820,3,Deposito,57,Malo,2531.86
62,4820,3,Deposito,131,Muy Malo,2369.65
62,4820,3,Deposito,116,Muy Malo,1620.02
62,4820,3,Deposito,60,Muy Bueno,1238.55
62,4820,3,Deposito,42,Muy Malo,2218.29
62,4820,3,Deposito,51,Muy Malo,2253.17
62,4820,3,Deposito,26,Muy Malo,1938.59
62,4820,3,Deposito,62,Muy Malo,1597.06
62,4820,3,Deposito,38,Muy Malo,2096.29
62,4820,3,Deposito,32,Malo,1007.97
62,4820,3,Deposito,76,Regular,729.28
62,4820,3,Deposito,82,Regular,2500.22
62,4820,3,Deposito,131,Muy Malo,3004.42
62,4820,3,Deposito,39,Malo,1396.6
62,4820,3,Deposito,89,Muy Bueno,2142.88
62,4820,10,Cobrar cheque (Cta del Bco),82,Muy Bueno,2530.73
62,4820,10,Cobrar cheque (Cta del Bco),90,Bueno,2766.39
62,4820,10,Cobrar cheque (Cta del Bco),85,Muy Bueno,2174.59
62,4820,10,Cobrar cheque (Cta del Bco),79,Muy Malo,1988.29
62,4820,10,Cobrar cheque (Cta del Bco),64,Bueno,1372.83
62,4820,10,Cobrar cheque (Cta del Bco),74,Muy Bueno,2027.46
62,4820,10,Cobrar cheque (Cta del Bco),39,Malo,1035.01
62,4820,10,Cobrar cheque (Cta del Bco),52,Muy Bueno,1364.5
62,4820,10,Cobrar cheque (Cta del Bco),128,Bueno,1833.06
62,4820,10,Cobrar cheque (Cta del Bco),116,Muy Bueno,1531.17
62,4820,10,Cobrar cheque (Cta del Bco),43,Muy Bueno,2488.25
62,4820,10,Cobrar cheque (Cta del Bco),179,Muy Malo,2800.04
62,4820,10,Cobrar cheque (Cta del Bco),179,Regular,1995.05
62,4820,10,Cobrar cheque (Cta del Bco),133,Bueno,1110.82
62,4820,10,Cobrar cheque (Cta del Bco),93,Malo,2769.44
62,4820,10,Cobrar cheque (Cta del Bco),101,Muy Malo,2488.08
62,4820,10,Cobrar cheque (Cta del Bco),38,Regular,2098.66
62,4820,10,Cobrar cheque (Cta del Bco),61,Regular,1606.71
62,4820,10,Cobrar cheque (Cta del Bco),114,Malo,2192.19
62,4820,10,Cobrar cheque (Cta del Bco),101,Bueno,2607.33
62,4820,10,Cobrar cheque (Cta del Bco),167,Muy Bueno,1565.27
62,4820,10,Cobrar cheque (Cta del Bco),188,Muy Malo,2662.84
62,4820,10,Cobrar cheque (Cta del Bco),58,Bueno,887.25
62,4820,10,Cobrar cheque (Cta del Bco),89,Regular,1883.16
62,4820,10,Cobrar cheque (Cta del Bco),80,Malo,1737.17
62,4820,10,Cobrar cheque (Cta del Bco),118,Malo,971.09
62,4820,10,Cobrar cheque (Cta del Bco),113,Muy Bueno,2313.73
62,4820,10,Cobrar cheque (Cta del Bco),183,Malo,2158.91
62,4820,10,Cobrar cheque (Cta del Bco),183,Muy Bueno,2730.78
62,4820,10,Cobrar cheque (Cta del Bco),59,Muy Bueno,2131.43
62,4820,10,Cobrar cheque (Cta del Bco),96,Regular,1253.95
62,4820,10,Cobrar cheque (Cta del Bco),86,Muy Malo,2070.68
62,4820,10,Cobrar cheque (Cta del Bco),48,Muy Bueno,438.28
62,4820,10,Cobrar cheque (Cta del Bco),176,Regular,2169.86
62,4820,10,Cobrar cheque (Cta del Bco),69,Malo,898.21
62,4820,10,Cobrar cheque (Cta del Bco),50,Regular,2200.25
62,4820,10,Cobrar cheque (Cta del Bco),40,Muy Bueno,708.1
62,4820,10,Cobrar cheque (Cta del Bco),115,Muy Bueno,2026.07
62,4820,10,Cobrar cheque (Cta del Bco),50,Muy Bueno,1881.22
62,4820,10,Cobrar cheque (Cta del Bco),97,Muy Malo,1974.64
62,4820,10,Cobrar cheque (Cta del Bco),98,Malo,2148.02
62,4820,10,Cobrar cheque (Cta del Bco),89,Muy Bueno,2064.33
62,4820,10,Cobrar cheque (Cta del Bco),100,Bueno,1753.32
62,4820,10,Cobrar cheque (Cta del Bco),39,Muy Malo,1426.63
62,4820,10,Cobrar cheque (Cta del Bco),188,Muy Malo,2038.3
62,4820,10,Cobrar cheque (Cta del Bco),57,Muy Malo,1744.08
62,4820,10,Cobrar cheque (Cta del Bco),69,Malo,2272.45
62,4820,10,Cobrar cheque (Cta del Bco),41,Regular,1632.59
62,4820,10,Cobrar cheque (Cta del Bco),98,Bueno,2010.82
62,4820,10,Cobrar cheque (Cta del Bco),89,Muy Bueno,1905.83
62,4820,10,Cobrar cheque (Cta del Bco),96,Muy Bueno,1174.94
62,4820,10,Cobrar cheque (Cta del Bco),79,Bueno,2143.34
62,4820,10,Cobrar cheque (Cta del Bco),70,Muy Bueno,2379.39
62,4820,10,Cobrar cheque (Cta del Bco),134,Malo,2258.91
62,4820,10,Cobrar cheque (Cta del Bco),120,Bueno,1024.06
62,4820,10,Cobrar cheque (Cta del Bco),126,Muy Bueno,2754.44
62,4820,10,Cobrar cheque (Cta del Bco),88,Bueno,1723.36
62,4820,10,Cobrar cheque (Cta del Bco),123,Malo,1895.48
62,4820,10,Cobrar cheque (Cta del Bco),150,Muy Bueno,2349.33
62,4820,10,Cobrar cheque (Cta del Bco),161,Bueno,1405.33
62,4820,10,Cobrar cheque (Cta del Bco),68,Malo,2420.87
62,4820,10,Cobrar cheque (Cta del Bco),86,Muy Bueno,2008.22
62,4820,10,Cobrar cheque (Cta del Bco),184,Bueno,2126.23
62,4820,10,Cobrar cheque (Cta del Bco),81,Bueno,456.88
62,4820,10,Cobrar cheque (Cta del Bco),67,Regular,2132.88
62,4820,10,Cobrar cheque (Cta del Bco),39,Bueno,718.89
62,4820,10,Cobrar cheque (Cta del Bco),150,Regular,2715.44
62,4820,10,Cobrar cheque (Cta del Bco),49,Bueno,1212.58
62,4820,10,Cobrar cheque (Cta del Bco),207,Muy Malo,2115.44
62,4820,10,Cobrar cheque (Cta del Bco),174,Bueno,1124.27
62,4820,10,Cobrar cheque (Cta del Bco),125,Malo,2654.38
62,4820,10,Cobrar cheque (Cta del Bco),176,Bueno,1596.33
62,4820,10,Cobrar cheque (Cta del Bco),55,Muy Bueno,1132.73
62,4820,10,Cobrar cheque (Cta del Bco),120,Malo,2668.98
62,4820,10,Cobrar cheque (Cta del Bco),106,Muy Bueno,2594.75
62,4820,10,Cobrar cheque (Cta del Bco),63,Bueno,687.69
62,4820,10,Cobrar cheque (Cta del Bco),51,Muy Bueno,2147.34
62,4820,10,Cobrar cheque (Cta del Bco),179,Muy Bueno,1812.54
62,4820,10,Cobrar cheque (Cta del Bco),102,Regular,2883.47
62,4820,10,Cobrar cheque (Cta del Bco),54,Bueno,1454.25
62,4820,10,Cobrar cheque (Cta del Bco),328,Regular,3039.01
62,4820,10,Cobrar cheque (Cta del Bco),84,Muy Bueno,1974.92
62,4820,10,Cobrar cheque (Cta del Bco),186,Regular,2594.21
62,4820,10,Cobrar cheque (Cta del Bco),85,Muy Malo,2677.08
62,4820,10,Cobrar cheque (Cta del Bco),131,Malo,2241.97
62,4820,10,Cobrar cheque (Cta del Bco),109,Muy Bueno,2099.83
62,4820,10,Cobrar cheque (Cta del Bco),111,Bueno,2360.44
62,4820,10,Cobrar cheque (Cta del Bco),192,Muy Bueno,2616.36
62,4820,10,Cobrar cheque (Cta del Bco),63,Regular,694.28
62,4820,10,Cobrar cheque (Cta del Bco),65,Muy Bueno,1888.15
62,4820,10,Cobrar cheque (Cta del Bco),96,Bueno,2024.93
62,4820,10,Cobrar cheque (Cta del Bco),67,Bueno,1345.34
62,4820,10,Cobrar cheque (Cta del Bco),72,Malo,2301.99
62,4820,10,Cobrar cheque (Cta del Bco),128,Bueno,2083.81
62,4820,10,Cobrar cheque (Cta del Bco),163,Muy Bueno,1825.63
62,4820,10,Cobrar cheque (Cta del Bco),152,Bueno,3257.46
62,4820,10,Cobrar cheque (Cta del Bco),38,Regular,1055.21
62,4820,10,Cobrar cheque (Cta del Bco),47,Regular,1385.78
62,4820,10,Cobrar cheque (Cta del Bco),99,Malo,2052.45
62,4820,10,Cobrar cheque (Cta del Bco),132,Regular,2293.22
62,4820,10,Cobrar cheque (Cta del Bco),83,Muy Bueno,2193.86
62,4820,10,Cobrar cheque (Cta del Bco),63,Bueno,255.44
62,4820,10,Cobrar cheque (Cta del Bco),161,Bueno,1213.65
62,4820,10,Cobrar cheque (Cta del Bco),85,Bueno,2444.88
62,4820,10,Cobrar cheque (Cta del Bco),174,Malo,475.64
62,4820,10,Cobrar cheque (Cta del Bco),49,Malo,1287.96
62,4820,10,Cobrar cheque (Cta del Bco),175,Malo,1406.54
62,4820,10,Cobrar cheque (Cta del Bco),108,Muy Malo,1372.75
62,4820,10,Cobrar cheque (Cta del Bco),111,Muy Malo,2093.39
62,4820,10,Cobrar cheque (Cta del Bco),122,Bueno,1474.01
62,4820,10,Cobrar cheque (Cta del Bco),120,Bueno,1252.42
62,4820,10,Cobrar cheque (Cta del Bco),123,Muy Bueno,2514.28
62,4820,10,Cobrar cheque (Cta del Bco),75,Muy Bueno,1501.13
62,4820,10,Cobrar cheque (Cta del Bco),107,Muy Bueno,1207.75
62,4820,10,Cobrar cheque (Cta del Bco),73,Regular,1574.77
62,4820,10,Cobrar cheque (Cta del Bco),59,Bueno,1561.33
62,4820,10,Cobrar cheque (Cta del Bco),112,Bueno,1198.74
62,4820,10,Cobrar cheque (Cta del Bco),60,Malo,1851.24
62,4820,10,Cobrar cheque (Cta del Bco),148,Muy Bueno,2080.36
62,4820,10,Cobrar cheque (Cta del Bco),88,Muy Malo,2526.87
62,4820,10,Cobrar cheque (Cta del Bco),147,Bueno,794.42
62,4820,10,Cobrar cheque (Cta del Bco),52,Muy Bueno,2017.32
62,4820,10,Cobrar cheque (Cta del Bco),136,Muy Malo,2820.36
62,4820,10,Cobrar cheque (Cta del Bco),47,Regular,1496.02
62,4820,10,Cobrar cheque (Cta del Bco),193,Muy Bueno,1244.24
62,4820,10,Cobrar cheque (Cta del Bco),168,Regular,2931.21
62,4820,10,Cobrar cheque (Cta del Bco),132,Muy Bueno,611.34
62,4820,10,Cobrar cheque (Cta del Bco),124,Muy Bueno,1936.53
62,4820,10,Cobrar cheque (Cta del Bco),95,Muy Bueno,2382.73
62,4820,10,Cobrar cheque (Cta del Bco),132,Bueno,2073.18
62,4820,10,Cobrar cheque (Cta del Bco),234,Regular,2575.67
62,4820,10,Cobrar cheque (Cta del Bco),57,Muy Bueno,994.15
62,4820,10,Cobrar cheque (Cta del Bco),80,Bueno,1974.4
62,4820,10,Cobrar cheque (Cta del Bco),39,Regular,815.8
62,4820,10,Cobrar cheque (Cta del Bco),118,Bueno,2614.15
62,4820,10,Cobrar cheque (Cta del Bco),59,Regular,2142.38
62,4820,10,Cobrar cheque (Cta del Bco),102,Malo,2090.91
62,4820,10,Cobrar cheque (Cta del Bco),154,Muy Malo,3541.52
62,4820,10,Cobrar cheque (Cta del Bco),77,Muy Malo,961.38
62,4820,10,Cobrar cheque (Cta del Bco),96,Muy Bueno,2217.06
62,4820,10,Cobrar cheque (Cta del Bco),42,Muy Malo,855.93
62,4820,10,Cobrar cheque (Cta del Bco),66,Muy Bueno,1066.87
62,4820,10,Cobrar cheque (Cta del Bco),118,Malo,2168.31
62,4820,10,Cobrar cheque (Cta del Bco),115,Bueno,259.46
62,4820,10,Cobrar cheque (Cta del Bco),57,Muy Bueno,802.74
62,4820,10,Cobrar cheque (Cta del Bco),88,Malo,1208.67
62,4820,10,Cobrar cheque (Cta del Bco),160,Muy Malo,1558.57
62,4820,10,Cobrar cheque (Cta del Bco),113,Muy Bueno,905.32
62,4820,10,Cobrar cheque (Cta del Bco),59,Bueno,1030.67
62,4820,10,Cobrar cheque (Cta del Bco),150,Bueno,2285.33
62,4820,10,Cobrar cheque (Cta del Bco),234,Malo,2795.41
62,4820,10,Cobrar cheque (Cta del Bco),52,Muy Malo,2045.49
62,4820,10,Cobrar cheque (Cta del Bco),101,Bueno,1412.4
62,4820,10,Cobrar cheque (Cta del Bco),102,Malo,2388.59
62,4820,10,Cobrar cheque (Cta del Bco),107,Bueno,1009.5
62,4820,10,Cobrar cheque (Cta del Bco),90,Bueno,2505.15
62,4820,10,Cobrar cheque (Cta del Bco),69,Malo,1242.82
62,4820,10,Cobrar cheque (Cta del Bco),87,Muy Bueno,807.13
62,4820,10,Cobrar cheque (Cta del Bco),140,Muy Malo,2238.78
62,4820,10,Cobrar cheque (Cta del Bco),98,Muy Bueno,1947.81
